title,gross,valence,arousal,dominance
About a Boy ,40566655,0.646000028,0.39199999,0.444999993
The Shallows ,54257433,0.407499999,0.333000004,0.359500006
Mortal Kombat ,70360285,0.212499999,0.756000012,0.513999999
The Terminator ,38400000,0.300250009,0.494749993,0.551500008
Mission: Impossible III ,133382309,0.362666662,0.589333336,0.527666668
Notes on a Scandal ,17508670,0.3665,0.568249997,0.498249993
Star Trek Into Darkness ,228756232,0.436166669,0.502833332,0.477666671
Terminator Genisys ,89732035,0.300250009,0.494749993,0.551500008
Soul Men ,12081447,0.762499988,0.2755,0.504999995
A Room with a View ,20966644,0.755599999,0.326999998,0.5236
The SpongeBob Movie: Sponge Out of Water ,162495848,0.698799992,0.3182,0.393599996
Clash of the Titans ,163192114,0.373749997,0.780249998,0.658500001
The Boondock Saints II: All Saints Day ,10269307,0.775999993,0.272750001,0.587250009
The Lucky Ones ,183088,0.748999993,0.391333342,0.627666672
Into the Blue ,18472363,0.55750002,0.178499997,0.289000005
Fantastic Four ,56114221,0.760499984,0.487999991,0.606999978
August Rush ,31655091,0.485333333,0.640666664,0.512333333
Meet the Deedles ,4308981,0.754999995,0.539499998,0.596499979
Pride and Prejudice and Zombies ,10907291,0.350999991,0.63166666,0.556666662
Collateral Damage ,40048332,0.194000006,0.635749996,0.403000001
Clerks II ,24138847,0.5,0.578999996,0.509000003
Severance ,136432,0.331428566,0.589142859,0.569428576
Hotel for Dogs ,73023275,0.566333334,0.540000002,0.469333331
Kiss Kiss Bang Bang ,4235837,0.615999997,0.881999999,0.685000002
Beverly Hills Cop ,234760500,0.471000001,0.561499983,0.677000016
Happy Christmas ,30084,0.97299999,0.66233333,0.787666678
The Replacements ,44737059,0.400999993,0.519499987,0.5
Boys Don't Cry ,11533945,0.274750005,0.583749987,0.2905
The Cable Guy ,60154431,0.583000004,0.306000009,0.489999995
My Life in Ruins ,8662318,0.356999997,0.564250007,0.364500001
In Good Company ,45489752,0.880400002,0.396200001,0.681799984
A Knight's Tale ,56083966,0.721499979,0.370500013,0.585499987
The Bourne Legacy ,113165635,0.791999996,0.528999984,0.827000022
Major Dundee ,14873,0.684000015,0.548999995,0.90200001
A Nightmare on Elm Street 4: The Dream Master ,49369900,0.589111102,0.479222218,0.511777772
The Untouchables ,76270454,0.510500014,0.438999996,0.641500026
Bridge of Spies ,72306065,0.442499995,0.504999995,0.524499983
A Nightmare on Elm Street 2: Freddy's Revenge ,30000000,0.284199996,0.672199994,0.445999998
Akeelah and the Bee ,18811135,0.540999979,0.571999997,0.360499993
21 Grams ,16248701,0.578000009,0.333000004,0.25999999
Brothers ,28501651,0.844000012,0.333499998,0.57100001
How to Train Your Dragon 2 ,176997107,0.673000008,0.709999993,0.691249996
The Jacket ,6301131,0.656000018,0.301999986,0.381999999
Larry Crowne ,35565975,0.740500003,0.583000004,0.783999979
The Deep End of the Ocean ,13376506,0.482833338,0.385333334,0.536833346
Scream 3 ,89138076,0.216499999,0.881999999,0.526999995
Deep Impact ,140459099,0.479500011,0.678499997,0.716500014
Nerve ,28876924,0.230999999,0.740500003,0.285500005
Imaginary Heroes ,228524,0.75,0.614999995,0.595499992
The Running Man ,38122105,0.64180001,0.658599997,0.616400003
Why Did I Get Married? ,55184721,0.770000021,0.642999987,0.647333324
The Barbarians ,800000,0.323000014,0.896000028,0.713
Ice Age: The Meltdown ,195329763,0.461571434,0.385999997,0.369857143
Walking with Dinosaurs 3D ,36073232,0.599666675,0.507333328,0.609000007
Air Force One ,172620724,0.55675,0.469124999,0.629249997
Robots ,128200012,0.483333339,0.513000011,0.654333333
Leap Year ,12561,0.63425,0.392999999,0.505249999
Black Knight ,33422806,0.455333322,0.419999997,0.543666651
National Lampoon's Vacation ,61400000,0.626199996,0.437600005,0.650199997
2 Fast 2 Furious ,127083765,0.17066667,0.749333342,0.549666663
Take the Lead ,34703228,0.588600004,0.597600001,0.593400007
New in Town ,16699684,0.736000001,0.437000006,0.598999997
Stardust ,38345403,0.842999995,0.409999996,0.549000025
Lovely & Amazing ,4186931,0.900700003,0.665499997,0.696699995
City of Angels ,78745923,0.893333336,0.329000011,0.626666665
Grosse Pointe Blank ,28014536,0.386000006,0.425749991,0.357749999
Jennifer's Body ,16204793,0.694000006,0.460999995,0.57099998
The Thirteenth Floor ,15500000,0.466666659,0.265000006,0.340333333
The Funeral ,1227324,0.072999999,0.379999995,0.393000007
Hurricane Streets ,334041,0.352333332,0.726666669,0.656333327
Pulp Fiction ,107930000,0.445666671,0.45933334,0.36833334
Aqua Teen Hunger Force Colon Movie Film for Theaters ,5518918,0.562714282,0.556642858,0.548642852
Drowning Mona ,15427192,0.071000002,0.860000014,0.270000011
Beverly Hills Cop II ,153665036,0.471000001,0.561499983,0.677000016
Darling Lili ,5000000,0.762499988,0.307500005,0.435499996
Vantage Point ,72266306,0.546000004,0.510333334,0.595999996
Edge of Darkness ,43290977,0.287400001,0.482399994,0.425
Center Stage ,17174870,0.617500007,0.2685,0.451999992
The Tuxedo ,50189179,0.694000006,0.354000002,0.518999994
G-Force ,119420252,0.468999997,0.707499996,0.786749989
Escape from Planet Earth ,57011847,0.588166669,0.464166661,0.59800001
Man on a Ledge ,18600911,0.585750006,0.47075,0.609000005
The Transporter Refueled ,16027866,0.621749997,0.564249992,0.581750005
Seven Pounds ,69951824,0.524999996,0.481666664,0.515666664
The Thomas Crown Affair ,69304264,0.666999996,0.541666667,0.741666655
A Perfect Getaway ,15483540,0.787,0.65866666,0.724000007
Inside Deep Throat ,653621,0.519249998,0.494249992,0.556249999
The Pacifier ,113006880,0.742999991,0.273000002,0.46633334
Tales from the Hood ,11797927,0.441999992,0.501333336,0.360333333
Ever After: A Cinderella Story ,65703412,0.652999997,0.405999988,0.703999996
The Color Purple ,94175854,0.762714292,0.393285713,0.380285714
The Thing ,13782838,0.483999997,0.236000001,0.313999996
Shotgun Stories ,45661,0.4265,0.63699998,0.694000006
From Dusk Till Dawn ,25753840,0.635750011,0.327249993,0.457499996
Gossip ,5108820,0.172999993,0.764999986,0.245000005
The 6th Day ,34543701,0.718999982,0.268999994,0.388999999
The Sticky Fingers of Time ,18195,0.531000003,0.349666665,0.466500014
Moonlight Mile ,6830957,0.693000019,0.340499997,0.432500005
The Importance of Being Earnest ,8378141,0.732714287,0.490428567,0.722571441
Shall We Dance ,57887882,0.762999992,0.697666645,0.469000002
Furry Vengeance ,17596256,0.265500002,0.663499996,0.525999993
Zathura: A Space Adventure ,28045540,0.816666663,0.683333332,0.688166668
Sholem Aleichem: Laughing in the Darkness ,906666,0.536166668,0.604833335,0.472166667
The Greatest Show on Earth ,36000000,0.703399992,0.496200001,0.6528
Home on the Range ,50026353,0.659999996,0.339750007,0.521500006
Halloween: Resurrection ,30259652,0.744500011,0.732500017,0.787999988
Million Dollar Baby ,100422786,0.789333344,0.548000018,0.653666665
The Santa Clause ,144833357,0.554666668,0.374666671,0.527333339
Two Girls and a Guy ,1950218,0.614333332,0.379666681,0.464333336
Austin Powers in Goldmember ,213079163,0.812666655,0.741333326,0.959666669
The Tale of Despereaux ,50818750,0.662999988,0.300000012,0.335999995
Coal Miner's Daughter ,79900000,0.548749998,0.384249993,0.511000007
The Brothers ,27457409,0.844000012,0.333499998,0.57100001
Ghost Town ,13214030,0.358666658,0.605999996,0.466666659
Against the Ropes ,5881504,0.421499997,0.291999996,0.373500004
A Sound of Thunder ,1891821,0.573599994,0.638800007,0.61500001
Over the Hedge ,155019340,0.603999972,0.601999998,0.569000006
Hudson Hawk ,17218080,0.552000016,0.519499987,0.56099999
A Civil Action ,56702901,0.721499999,0.478333334,0.707666665
Big Momma's House 2 ,70163652,0.749500006,0.359749999,0.61575
The Ice Storm ,7837632,0.429000002,0.609799999,0.436200002
Fighting Tommy Riley ,5199,0.297666671,0.890999993,0.768000007
Hostel: Part II ,17544812,0.455199993,0.411399996,0.379799998
The Exploding Girl ,24705,0.50850001,0.728500009,0.607999995
Assassins ,30306268,0.068999998,0.947666665,0.626333336
Entrapment ,87704396,0.177000001,0.603999972,0.441000015
The Emperor's Club ,14060950,0.673333347,0.617333313,0.64866668
The Aviator ,102608827,0.661500007,0.673000008,0.692499995
Opal Dream ,13751,0.796499997,0.342749998,0.393249996
The Brothers Bloom ,3519627,0.841000006,0.392999999,0.580500007
Breakfast of Champions ,175370,0.887499988,0.605000004,0.686999992
Forgetting Sarah Marshall ,62877175,0.323000003,0.43,0.398499999
Hot Tub Time Machine ,50213619,0.561285717,0.391428571,0.537285728
Three Burials ,5023275,0.427999996,0.401000008,0.355000004
The Gambler ,33631221,0.458000004,0.694000006,0.617999971
New Year's Eve ,54540525,0.675999999,0.383166671,0.494000003
The Rugrats Movie ,100491683,0.757999986,0.493000001,0.471499994
Date Night ,98711404,0.62499998,0.345666667,0.426000009
Jackass Number Two ,72755517,0.405999988,0.345399997,0.415200001
She's the One ,9449219,0.6435,0.282000005,0.545000017
The Sentinel ,36279230,0.531000018,0.601999998,0.845000029
"Good Morning, Vietnam ",123922370,0.787666668,0.345833334,0.566666658
The Proposition ,1900725,0.626999974,0.75,0.564999998
Coach Carter ,67253092,0.472500011,0.651500002,0.583000004
Resident Evil: Extinction ,50648679,0.40325,0.499000002,0.537000004
Can't Stop the Music ,2000000,0.602250002,0.521250002,0.524499997
Cars ,244052771,0.776000023,0.540000021,0.5
The Cat in the Hat ,100446895,0.635499984,0.221499994,0.361499995
Thor: The Dark World ,206360018,0.315799993,0.510799992,0.466399997
The Secret Life of Pets ,323505540,0.597499989,0.473375,0.522749998
Year One ,43337279,0.6148,0.294600004,0.488800007
The League of Extraordinary Gentlemen ,66462600,0.8125,0.533999994,0.661000013
The Haunting ,91188905,0.275999993,0.703500003,0.547999978
Superstar ,30628981,0.88499999,0.860000014,0.879999995
Jesus' Son ,1282084,0.796000004,0.382500008,0.574000001
The Fountain ,10139254,0.703999996,0.291999996,0.559000015
The Proposal ,163947053,0.745999992,0.693500012,0.652999997
Stone ,1796024,0.196500003,0.489500001,0.467999995
The Replacement Killers ,18967571,0.280999996,0.669999997,0.514333328
Endless Love ,23393765,0.848,0.515499999,0.619166662
Trees Lounge ,695229,0.662500009,0.166749999,0.473499998
Silent House ,12555230,0.570000015,0.187249999,0.427500002
Star Trek: The Motion Picture ,82300000,0.688666667,0.425833332,0.517166674
The Wind That Shakes the Barley ,1829142,0.451400012,0.547200003,0.405799997
Strange Wilderness ,6563357,0.297499999,0.497999996,0.342500001
Beautiful Creatures ,19445217,0.795333346,0.613000015,0.637333333
The Last Emperor ,43984230,0.727500021,0.619500011,0.853500009
Mean Streets ,32645,0.482799995,0.450600004,0.494200003
The Ant Bully ,28133159,0.384333342,0.430333331,0.399000004
Human Traffic ,104257,0.673800004,0.385600007,0.621399999
Mystic River ,90135191,0.629749998,0.488249987,0.563000016
Snatch ,30093107,0.218999997,0.861000001,0.690999985
Soul Plane ,13922211,0.675499991,0.378250003,0.492749996
Deuces Wild ,6044618,0.395500004,0.629999995,0.587500006
Major League ,49797148,0.674666683,0.479333331,0.755333344
Big Eyes ,14479776,0.723749995,0.408,0.58625
The History Boys ,2706659,0.6875,0.386999995,0.5995
Final Destination 2 ,46455802,0.510875002,0.424875,0.563499998
The Hammer ,442638,0.329500005,0.643999994,0.560000002
The Hoax ,7156933,0.145999998,0.69599998,0.303000003
A Thousand Words ,18438149,0.644499987,0.331499998,0.505749993
Magnolia ,22450975,0.558000028,0.342999995,0.379000008
The Wolf of Wall Street ,116866727,0.48633333,0.428666671,0.512333333
The Extra Man ,453079,0.648250014,0.54975,0.710500009
Sydney White ,11702090,0.708499998,0.203999996,0.46949999
Abraham Lincoln: Vampire Hunter ,37516013,0.281499997,0.809499979,0.680999994
We Need to Talk About Kevin ,1738692,0.6505,0.430500001,0.521750007
Madagascar: Escape 2 Africa ,179982968,0.366000012,0.75999999,0.48300001
The Work and the Glory II: American Zion ,2024854,0.777400005,0.581999999,0.708999991
The Rose ,29200000,0.86500001,0.275999993,0.386000007
Airborne ,2850263,0.541999996,0.518999994,0.38499999
Free Birds ,55747724,0.8125,0.428499997,0.454000011
Hoot ,8080116,0.449000001,0.560000002,0.430000007
Unbreakable ,94999143,0.652999997,0.573000014,0.759000003
X-Men Origins: Wolverine ,179883016,0.702285711,0.505857136,0.732285704
Alien: Resurrection ,47748610,0.489,0.588833337,0.601833334
The Legend of Bagger Vance ,30695227,0.837000012,0.518999994,0.75
Weekend ,469947,0.843999982,0.625,0.518999994
Latter Days ,819939,0.718999982,0.268999994,0.388999999
Hollywood Shuffle ,5228617,0.49000001,0.42899999,0.424500003
Birdman or (The Unexpected Virtue of Ignorance) ,42335698,0.377285719,0.513857141,0.421857144
Bullet to the Head ,9483821,0.496333321,0.519333343,0.61133335
Precious ,47536959,0.916999996,0.5,0.726000011
Diary of a Wimpy Kid: Dog Days ,49002815,0.597874995,0.460124999,0.394999996
Allegiant ,66002193,0.916999996,0.398000002,0.75
Perrier's Bounty ,828,0.806999981,0.675500005,0.796000004
The Hunt for Red October ,122012643,0.338249996,0.593499996,0.523999996
Soul Survivors ,3100650,0.733999987,0.433666666,0.608333329
Taking Woodstock ,7443007,0.828000009,0.537,0.34799999
Resident Evil: Afterlife ,60128566,0.511571425,0.473999998,0.548714293
Down to Earth ,64172251,0.6875,0.271499991,0.566000015
What Just Happened ,1089365,0.661500007,0.5995,0.553000003
Menace II Society ,27900000,0.280333341,0.745999992,0.728000005
Prisoners ,60962878,0.091500003,0.665499985,0.399499997
Super Size Me ,11529368,0.6875,0.499499992,0.674499989
Pirates of the Caribbean: Dead Man's Chest ,423032628,0.401142861,0.588571425,0.555000011
Only God Forgives ,778565,0.7676,0.394200003,0.612799984
Beyond the Lights ,14612840,0.770000011,0.399999999,0.592500001
Isn't She Great ,2954405,0.905249998,0.673500001,0.826499999
True Grit ,171031347,0.601000011,0.354999999,0.489333332
The Pelican Brief ,100768056,0.551333338,0.34133334,0.453666677
2 Guns ,75573300,0.147,0.920000017,0.713
Good Kill ,316842,0.604666665,0.575999995,0.673833321
On the Road ,717753,0.666500002,0.426000014,0.450000003
Hope Floats ,60033780,0.832600009,0.4074,0.573200005
Street Kings ,26415649,0.635499984,0.506999999,0.645000011
Split Second ,5430822,0.340666672,0.475333318,0.344999999
Analyze This ,106694016,0.645999998,0.509000003,0.781999975
End of Watch ,40983001,0.352200004,0.410000002,0.477600008
Bucky Larson: Born to Be a Star ,2331318,0.831333339,0.482666681,0.545000007
American Gangster ,130127620,0.291999996,0.833000004,0.654999971
Anonymous ,4463292,0.432500005,0.273000002,0.430500001
As Good as It Gets ,147637474,0.8472,0.429999995,0.655599988
Paranormal Activity ,107917283,0.651999998,0.730800009,0.731599998
Iris ,1292119,0.708000004,0.275000006,0.379999995
Lisa Picard Is Famous ,112521,0.886000007,0.769999981,0.834500015
Flags of Our Fathers ,33574332,0.697500005,0.398249999,0.645250008
Machete ,26589953,0.25999999,0.689999998,0.474000007
Shorts ,20916309,0.461749997,0.333750002,0.289000008
Green Zone ,35024475,0.526000003,0.351666669,0.431000004
The Chronicles of Narnia: Prince Caspian ,141614023,0.700333337,0.524999996,0.73966668
The Golden Child ,79817937,0.856999993,0.475500003,0.511000007
The Living Wake ,12055,0.822999999,0.64024999,0.63925001
Control ,871577,0.562666665,0.501666675,0.853666663
South Park: Bigger Longer & Uncut ,52008288,0.650749996,0.374749996,0.407749996
My Own Private Idaho ,6401336,0.559500009,0.491999984,0.592500001
Extreme Measures ,17305211,0.51087499,0.502500005,0.594374999
American Hustle ,150117807,0.405999988,0.661000013,0.426999986
Half Baked ,17278980,0.63866667,0.382333338,0.415333331
Ultraviolet ,18500966,0.603999972,0.448000014,0.672999978
The Broadway Melody ,2808000,0.889499992,0.481999978,0.496000007
Detention of the Dead ,1332,0.153333331,0.666999996,0.436666667
Fat Albert ,48114556,0.197999999,0.352999985,0.237000003
End of Days ,66862068,0.390749995,0.370750003,0.419750005
Deceptive Practice: The Mysteries and Mentors of Ricky Jay ,151389,0.503363633,0.553363643,0.532181816
The Right Stuff ,21500000,0.734750003,0.387000002,0.643999994
Jupiter Ascending ,47375327,0.758999988,0.640499994,0.777499989
Platoon ,137963328,0.448000014,0.699999988,0.745000005
Titan A.E. ,22751979,0.512499988,0.719500005,0.803000003
Battleship ,65173160,0.479000002,0.75,0.726000011
Flipper ,20047715,0.676999986,0.419999987,0.414999992
Wreck-It Ralph ,189412677,0.149,0.693999976,0.309499994
How High ,31155435,0.712000012,0.590000004,0.772500008
Drive Angry ,10706786,0.373500001,0.759499997,0.658499986
Under the Tuscan Sun ,43601508,0.876999974,0.400000006,0.680999994
Woman Thou Art Loosed ,6879730,0.701833333,0.532500004,0.544666663
Knight and Day ,76418654,0.749499977,0.355000004,0.611999989
A Haunted House 2 ,17314483,0.478750005,0.4615,0.554999992
X-Men: Apocalypse ,154985087,0.050000001,0.866999984,0.736000001
"Food, Inc. ",4417124,0.888000011,0.324000001,0.52700001
A Mighty Heart ,9172810,0.863250017,0.584750004,0.767000005
The Bodyguard ,121945720,0.50999999,0.709999979,0.754000008
The Other Guys ,119219978,0.583000004,0.367000014,0.546000004
