title,avg_valence,avg_arousal,avg_dominance
The Thin Red Line ,0.448428567,0.345571433,0.389857143
Living Out Loud ,0.676000004,0.679666658,0.700333337
"Dancer, Texas Pop. 81 ",0.706499994,0.638999999,0.518000007
The Boy Next Door ,0.597500026,0.290499993,0.432999998
Love Ranch ,0.849666665,0.508499995,0.608666663
Limbo ,0.38499999,0.284000009,0.308999985
Cube ,0.469000012,0.225999996,0.273999989
Pet Sematary ,0.843499988,0.394500002,0.392499998
Bill & Ted's Excellent Adventure ,0.748199999,0.626400003,0.6833
Beauty Shop ,0.839250013,0.572750017,0.621749997
Revolutionary Road ,0.655999998,0.579666684,0.574666669
Yogi Bear ,0.522500001,0.443500005,0.431000002
Becoming Jane ,0.640999973,0.583000004,0.643000007
The Roommate ,0.75,0.481000006,0.479999989
The Spirit ,0.740999997,0.60133334,0.633333345
The Game Plan ,0.782200015,0.561600006,0.630199987
Good Deeds ,0.803199995,0.375199997,0.64059999
The Straight Story ,0.659999996,0.351999998,0.686500013
Undisputed ,0.646000028,0.588,0.672999978
Live Free or Die Hard ,0.477666668,0.661999987,0.550888893
The Visual Bible: The Gospel of John ,0.693799996,0.366600001,0.5264
The Full Monty ,0.734999985,0.328500003,0.757499993
In the Heart of the Sea ,0.857750013,0.463749997,0.680250004
Prison ,0.091500003,0.665499985,0.399499997
Miracle ,0.919499993,0.671000004,0.748999983
The Princess Diaries 2: Royal Engagement ,0.834428583,0.552857144,0.724857134
Dylan Dog: Dead of Night ,0.404166661,0.559833328,0.437833339
The Mothman Prophecies ,0.746999979,0.691999972,0.75
War Horse ,0.328499995,0.701000005,0.627999991
Practical Magic ,0.721142845,0.546000008,0.603285713
Analyze That ,0.645999998,0.509000003,0.781999975
The Crew ,0.603999972,0.59799999,0.735000014
Treasure Planet ,0.793166657,0.502000004,0.773000002
Dressed to Kill ,0.29733333,0.733333329,0.592333327
Escobar: Paradise Lost ,0.537,0.601500005,0.472000003
Mama ,0.860000014,0.412999988,0.727999985
Horrible Bosses ,0.143666668,0.704999983,0.601999998
Return to the Blue Lagoon ,0.594250016,0.25,0.353500001
The Gallows ,0.166999996,0.712000012,0.421999991
Talk Radio ,0.703000009,0.373999998,0.475999996
Flipped ,0.416999981,0.539999992,0.390000001
When a Stranger Calls ,0.544500001,0.524249986,0.473500006
Dear John ,0.720999986,0.407999992,0.478
Lars and the Real Girl ,0.729499996,0.541000009,0.579999998
Death Becomes Her ,0.248333324,0.691333354,0.598999997
Epic ,0.856999993,0.713,0.829999983
E.T. the Extra-Terrestrial ,0.599000007,0.481999993,0.663500011
Hostel ,0.479000002,0.5,0.398000002
Road House ,0.67400001,0.322750006,0.506000005
The Young Victoria ,0.854000002,0.665499985,0.687000006
Hav Plenty ,0.830000013,0.673500001,0.784500003
The Machinist ,0.49000001,0.59799999,0.721000016
Super ,0.843999982,0.662999988,0.779999971
"I Love You, Beth Cooper ",0.895777775,0.489555551,0.652666668
The Man Who Knew Too Little ,0.580500007,0.452,0.577500008
The Texas Chainsaw Massacre: The Beginning ,0.545599999,0.663000011,0.639400005
Boiler Room ,0.68824999,0.384749994,0.493500002
Escape from New York ,0.597250007,0.633000001,0.534000009
Poetic Justice ,0.813749999,0.359999992,0.551499993
Rock of Ages ,0.379600006,0.258200002,0.423599994
"Blood In, Blood Out ",0.218999997,0.684000015,0.584999979
Undiscovered ,0.437999994,0.347000003,0.261000007
The Midnight Meat Train ,0.664999998,0.581999999,0.602199996
The Glimmer Man ,0.638000011,0.527500004,0.631000005
We Are Marshall ,0.469000012,0.610000014,0.819000006
Only the Strong ,0.770999998,0.780999988,0.889999986
Urban Legend ,0.699000001,0.523499995,0.696999997
Six-String Samurai ,0.475999989,0.395,0.477249995
Cellular ,0.643000007,0.398000002,0.51700002
The Bucket List ,0.457999994,0.233333329,0.390000006
Casino Jack ,0.506333331,0.511333336,0.504666676
Free Style ,0.821333349,0.449999998,0.594000022
Employee of the Month ,0.630666673,0.310000002,0.418666671
The Secret Life of Walter Mitty ,0.515499989,0.499666666,0.566166664
Chain Letter ,0.551799995,0.329400003,0.433199996
All Good Things ,0.743999998,0.338,0.539833322
Kit Kittredge: An American Girl ,0.661500007,0.458000019,0.431499988
Frequency ,0.56099999,0.556999981,0.537
The Nutty Professor ,0.550000012,0.357500002,0.496000007
Before Sunrise ,0.823000014,0.347000003,0.639999986
The Fog ,0.50999999,0.213,0.25999999
The Iron Giant ,0.515000015,0.539000012,0.691750005
The Salton Sea ,0.833000004,0.352999985,0.588999987
Dickie Roberts: Former Child Star ,0.847000003,0.46633335,0.485666662
Sex Drive ,0.713999987,0.81400001,0.708499998
Billy Elliot ,0.49000001,0.397000015,0.375
30 Days of Night ,0.663333317,0.358333329,0.42233334
Mean Girls ,0.512,0.500200009,0.503200001
Four Weddings and a Funeral ,0.574999997,0.484799999,0.476800007
Beasts of the Southern Wild ,0.305999998,0.711249992,0.673749998
Punch-Drunk Love ,0.631555554,0.64077778,0.575111108
"Surfer, Dude ",0.756500006,0.528499991,0.584500015
Little Black Book ,0.534999991,0.301166665,0.437999999
Dumb & Dumber ,0.187999994,0.330000013,0.150999993
"Welcome Home, Roscoe Jenkins ",0.813333323,0.42566667,0.578499993
Midnight Special ,0.776599991,0.496000004,0.747000003
But I'm a Cheerleader ,0.810499996,0.757499993,0.53050001
Four Lions ,0.541999996,0.498500004,0.532499984
Ghosts of Mississippi ,0.262499988,0.759499997,0.386500001
Love and Death on Long Island ,0.673499998,0.525600001,0.593199995
Lake of Fire ,0.420666665,0.64366667,0.620999992
True Romance ,0.938000023,0.558999985,0.682000011
Machine Gun Preacher ,0.402666663,0.602666676,0.720333338
Changing Lanes ,0.559749991,0.502250001,0.502250001
In the Shadow of the Moon ,0.487499982,0.287999995,0.352499999
Trading Places ,0.589666665,0.469000012,0.597666661
For Colored Girls ,0.768428581,0.432428573,0.396428568
Texas Rangers ,0.526000023,0.545000017,0.704999983
Ocean's Eleven ,0.670666675,0.291666667,0.568000019
Stiff Upper Lips ,0.44050001,0.458999991,0.634249993
Street Fighter: The Legend of Chun-Li ,0.68933334,0.534333328,0.682000001
The Twilight Saga: Breaking Dawn - Part 2 ,0.576111108,0.36766666,0.455111113
The X Files ,0.474333336,0.382666667,0.500999997
Four Rooms ,0.68599999,0.307250001,0.461999997
I Don't Know How She Does It ,0.69933333,0.390999993,0.614333332
Original Sin ,0.548444443,0.563111107,0.642999993
Unfinished Business ,0.426000009,0.479000002,0.497666667
Dead Man Down ,0.426400009,0.590199995,0.569000012
Superman Returns ,0.773499995,0.603000015,0.69600001
The Hunger Games: Mockingjay - Part 2 ,0.501571429,0.504571429,0.401857142
Lost in Translation ,0.548999995,0.48325,0.420249999
The Jungle Book 2 ,0.684749991,0.334500002,0.525000006
God's Not Dead 2 ,0.425000001,0.529749997,0.555749997
Friday the 13th Part III ,0.484199995,0.393599999,0.368399996
DOA: Dead or Alive ,0.336999997,0.646666666,0.493000011
Deep Blue Sea ,0.609500013,0.295749992,0.456
Straw Dogs ,0.47966666,0.513333331,0.387999997
N-Secure ,0.810333331,0.348,0.862333318
Radio Flyer ,0.526500002,0.351000011,0.359999999
Bobby Jones: Stroke of Genius ,0.719999999,0.553499997,0.708000004
Friday the 13th Part VIII: Jason Takes Manhattan ,0.541499997,0.417499999,0.364999995
Barnyard ,0.50999999,0.352999985,0.335999995
Star Trek: Insurrection ,0.581750005,0.543749996,0.540250011
The Wolverine ,0.469999999,0.672999978,0.626999974
Whatever It Takes ,0.828000009,0.537,0.34799999
The End of the Affair ,0.340999994,0.418250002,0.486750007
Midnight in Paris ,0.561999977,0.469999999,0.545000017
The Other End of the Line ,0.419428568,0.348714292,0.409857145
Kingpin ,0.356999993,0.625999987,0.64200002
Real Women Have Curves ,0.580333322,0.430666665,0.453666677
Gangs of New York ,0.624666666,0.620666683,0.599666675
Saint Ralph ,0.794999997,0.274000004,0.653333346
Barney's Great Adventure ,0.838999997,0.714444442,0.754999995
Love & Basketball ,0.925833335,0.56583333,0.612999996
Anacondas: The Hunt for the Blood Orchid ,0.395999995,0.675599998,0.561799997
The Lord of the Rings: The Fellowship of the Ring ,0.697999978,0.427399993,0.680000007
Freedom Writers ,0.887499988,0.437000021,0.842499971
Top Hat ,0.681999981,0.291500002,0.453500003
Mission: Impossible - Rogue Nation ,0.47942857,0.527000001,0.639285709
Kung Fu Panda 2 ,0.646000028,0.194000006,0.405999988
Man on the Moon ,0.652500004,0.470249999,0.661000006
Hot Fuzz ,0.505500019,0.611000001,0.46800001
How the Grinch Stole Christmas ,0.546999998,0.639999986,0.5625
Resident Evil ,0.501666666,0.458500003,0.545500005
House at the End of the Street ,0.466833336,0.329500002,0.468666673
Blood Diamond ,0.685333336,0.658000012,0.756999989
The Quiet ,0.676499993,0.114999998,0.376000002
Tiny Furniture ,0.583500013,0.227999993,0.194499999
The Good Girl ,0.8472,0.425600004,0.610799986
Nacho Libre ,0.666999996,0.259000003,0.333000004
A Thin Line Between Love and Hate ,0.575923076,0.510461539,0.497846152
Arnolds Park ,0.796499997,0.406000003,0.461999997
Total Recall ,0.715500012,0.375500001,0.664499998
The Lady from Shanghai ,0.702499986,0.465499997,0.555500001
Welcome to Collinwood ,0.909999986,0.555666665,0.666666647
Time Changer ,0.612600005,0.356799996,0.55660001
Life During Wartime ,0.508999992,0.763500005,0.775000006
The Night Listener ,0.677249998,0.385250002,0.431500003
The Curious Case of Benjamin Button ,0.50999999,0.355500005,0.398750007
Pink Narcissus ,0.805999994,0.268999994,0.470999986
The Scorch Trials ,0.352666661,0.66233333,0.522333324
One Hour Photo ,0.607399994,0.3148,0.469600004
The Shawshank Redemption ,0.375999987,0.407999992,0.545000017
City Hall ,0.678499997,0.435500011,0.466000006
George of the Jungle ,0.5,0.50999999,0.481000006
Battlefield Earth ,0.502666667,0.486999989,0.637666682
Dances with Wolves ,0.889499992,0.853999972,0.497500002
Ravenous ,0.442499995,0.572999999,0.467500001
Unaccompanied Minors ,0.283999999,0.314333325,0.227666661
Witness ,0.721999983,0.549666673,0.710999986
The Beach ,0.875,0.514499992,0.4965
The Butterfly Effect ,0.683199996,0.541800004,0.60079999
The Second Best Exotic Marigold Hotel ,0.689999998,0.430333341,0.461333334
Pale Rider ,0.457999989,0.442999989,0.409500003
Private Benjamin ,0.559500009,0.491999984,0.592500001
The Royal Tenenbaums ,0.796000004,0.430000007,0.759000003
Fantastic 4: Rise of the Silver Surfer ,0.754799998,0.608599991,0.688199997
Friday the 13th Part 2 ,0.484199995,0.393599999,0.368399996
Cinderella Man ,0.645666679,0.549333334,0.699000011
Harley Davidson and the Marlboro Man ,0.645666679,0.549333334,0.699000011
Good Will Hunting ,0.711833333,0.512499998,0.652166655
The Long Kiss Goodnight ,0.703999996,0.533333331,0.57766666
One True Thing ,0.630200005,0.294400001,0.499000007
Atlantis: The Lost Empire ,0.462333341,0.634333332,0.555333336
Loser ,0.082999997,0.50999999,0.155000001
Inherent Vice ,0.42899999,0.608500004,0.479999989
Jack Ryan: Shadow Recruit ,0.476875,0.570249993,0.538000008
Event Horizon ,0.67233332,0.598,0.58799998
Soul Surfer ,0.742999991,0.417333325,0.521333337
The Sum of All Fears ,0.212285713,0.621285698,0.333285715
Bandits ,0.093999997,0.796000004,0.566999972
Pirates of the Caribbean: The Curse of the Black Pearl ,0.267857139,0.621000005,0.458714289
Session 9 ,0.578000009,0.529500008,0.570499986
Tim and Eric's Billion Dollar Movie ,0.747499987,0.54550001,0.60475
This Is the End ,0.281333332,0.404666672,0.430000007
DysFunktional Family ,0.967999995,0.382999986,0.643000007
The Legend of Hercules ,0.837000012,0.518999994,0.75
The Doors ,0.549000025,0.188999996,0.421000004
Half Nelson ,0.5,0.273999989,0.275999993
Confessions of a Teenage Drama Queen ,0.558142862,0.657857137,0.567857151
Twilight Zone: The Movie ,0.617199993,0.415200001,0.507200003
My Best Friend's Wedding ,0.833666672,0.514166663,0.567333341
Snow Dogs ,0.553000003,0.525750004,0.424249992
Blood Done Sign My Name ,0.528199998,0.454200006,0.5042
"I Love You, Man ",0.834750004,0.534874998,0.6675
The Water Diviner ,0.748199999,0.438599993,0.601999998
The Italian Job ,0.694000006,0.541000009,0.717000008
The Prince of Tides ,0.706250012,0.517499998,0.686750002
Happiness ,0.979999989,0.733500004,0.811000019
The Eclipse ,0.541000009,0.469000012,0.615999997
Heavenly Creatures ,0.803750008,0.433749996,0.653750017
Knocked Up ,0.312000006,0.531000018,0.52700001
The Three Musketeers ,0.535666664,0.482666661,0.530666659
"Jeff, Who Lives at Home ",0.790333331,0.496333331,0.586000005
Catch Me If You Can ,0.510500014,0.612499997,0.59799999
Cry_Wolf ,0.225250002,0.663749993,0.336750001
Pitch Perfect 2 ,0.79400001,0.548999995,0.756333341
Mr. Nice Guy ,0.756500006,0.404500008,0.59799999
Pride and Glory ,0.838499993,0.684500009,0.832499981
What's Love Got to Do with It ,0.948199999,0.526199996,0.648599994
Welcome to the Dollhouse ,0.843249992,0.478,0.590749986
Monster's Ball ,0.436500005,0.680999994,0.456500009
The Life of David Gale ,0.59449999,0.652999997,0.717500001
House on Haunted Hill ,0.506000006,0.439799997,0.547599995
The Last Stand ,0.669333339,0.39200001,0.559666673
The Last Song ,0.828999996,0.474000007,0.622500002
"Bright Lights, Big City ",0.819625005,0.483625006,0.64525
Conspiracy Theory ,0.354000002,0.550500005,0.590499997
Rescue Dawn ,0.775666674,0.543999995,0.614000003
House of Wax ,0.582500011,0.268000003,0.460249998
Crank ,0.448000014,0.275000006,0.416999996
Scream ,0.216499999,0.881999999,0.526999995
X-Men: First Class ,0.640500009,0.407000005,0.655000001
Shade ,0.432666669,0.296333333,0.325333327
Kiss the Girls ,0.853500009,0.692500025,0.536499992
Newlyweds ,0.847000003,0.70599997,0.569999993
Flight of the Phoenix ,0.649500012,0.555500001,0.590499997
Made of Honor ,0.93233335,0.482000003,0.806333323
Shadow of the Vampire ,0.286499992,0.57249999,0.351500012
Mickey Blue Eyes ,0.641600007,0.280199999,0.422200006
Next Friday ,0.624000013,0.411000013,0.340999991
Beyond the Mat ,0.406333327,0.381666665,0.373333335
Woman on Top ,0.703749992,0.578750007,0.519000001
Scary Movie 3 ,0.525999991,0.646000008,0.490333329
Creative Control ,0.708600003,0.541400009,0.832799995
Glengarry Glen Ross ,0.573000014,0.337000012,0.405999988
Alex Rider: Operation Stormbreaker ,0.555285709,0.615999997,0.705857141
Volcano ,0.239999995,0.843999982,0.787
The Oxford Murders ,0.029333334,0.947333316,0.648999989
Down in the Valley ,0.728999972,0.305999994,0.386000007
Boogie Nights ,0.620333314,0.449666659,0.426000009
Piranha 3D ,0.218999997,0.799000025,0.574999988
Lara Croft: Tomb Raider ,0.315000003,0.596333335,0.429666658
The Next Three Days ,0.68599999,0.246999994,0.383000001
Sunshine ,0.88499999,0.296999991,0.768999994
The Hills Have Eyes II ,0.677000001,0.349249996,0.512750007
"I, Robot ",0.483333339,0.513000011,0.654333333
Madagascar 3: Europe's Most Wanted ,0.715499997,0.537500009,0.595499992
My Big Fat Greek Wedding 2 ,0.649999997,0.540999997,0.531400004
Damsels in Distress ,0.252499998,0.708999999,0.373750001
What Dreams May Come ,0.74149999,0.308499997,0.416166668
A Low Down Dirty Shame ,0.135999999,0.519400001,0.181799999
Ant-Man ,0.566600013,0.4368,0.546000007
Imagine Me & You ,0.729166657,0.485166664,0.547666674
Neighbors 2: Sorority Rising ,0.673000002,0.517200005,0.59659999
"O Brother, Where Art Thou? ",0.817750007,0.408749998,0.63075
Three Kings ,0.664999992,0.457499996,0.634500012
The Perfect Match ,0.79474999,0.631000005,0.680500008
"Lock, Stock and Two Smoking Barrels ",0.422555549,0.42722222,0.479555567
The Virginity Hit ,0.555249985,0.654250003,0.545249999
Star Trek Beyond ,0.69933334,0.489666671,0.526333342
Hook ,0.514000013,0.55250001,0.424500003
Broken Arrow ,0.250500005,0.444999993,0.373500004
Extreme Ops ,0.451599991,0.633400011,0.6134
The Ladies Man ,0.697750002,0.532250002,0.674750008
My Big Fat Greek Wedding ,0.649999997,0.540999997,0.531400004
The Hangover ,0.187999994,0.564999998,0.26699999
Transformers: Revenge of the Fallen ,0.58575001,0.701749995,0.703999981
King's Ransom ,0.629500002,0.745000005,0.728500009
Mad Money ,0.388999994,0.761666675,0.514666677
Fast Five ,0.449000001,0.295500003,0.346000001
Poultrygeist: Night of the Chicken Dead ,0.411999992,0.482999992,0.404000008
Cloudy with a Chance of Meatballs ,0.548749998,0.340000004,0.353249993
Born on the Fourth of July ,0.712000012,0.394500002,0.494500011
Country Strong ,0.74666667,0.65199999,0.82433333
United 93 ,0.708000004,0.346999998,0.657000005
Boogeyman ,0.291999996,0.559000015,0.566999972
The Squid and the Whale ,0.453333338,0.504333337,0.467999995
Fantastic Mr. Fox ,0.645999998,0.625499994,0.660999984
American Graffiti ,0.582000017,0.633000016,0.352999985
Radio ,0.573000014,0.40200001,0.35800001
Patch Adams ,0.391500011,0.408499986,0.42899999
The Kid ,0.739666661,0.526000003,0.390666664
Anaconda ,0.145999998,0.829999983,0.540000021
Repo! The Genetic Opera ,0.609333316,0.415999999,0.594333341
John Q ,0.561999977,0.381999999,0.326999992
The Mask ,0.464999994,0.503666679,0.432000001
What Planet Are You From? ,0.710999995,0.361000001,0.745000005
The Young and Prodigious T.S. Spivet ,0.832999984,0.631333331,0.754999995
Love Actually ,0.888571424,0.499285711,0.651285716
Chronicle ,0.426999986,0.57099998,0.586000025
Must Love Dogs ,0.763499998,0.532874998,0.585624997
Space Chimps ,0.604999999,0.443333338,0.475000014
Lost Souls ,0.574666659,0.404666662,0.385999997
Tears of the Sun ,0.496333331,0.50666667,0.397333329
Your Highness ,0.712000012,0.590000004,0.772500008
You've Got Mail ,0.651500016,0.277500004,0.461499989
Glory ,0.948000014,0.735000014,0.816999972
The Apostle ,0.646000028,0.347000003,0.731999993
All Is Lost ,0.199000001,0.662999988,0.148000002
Around the World in 80 Days ,0.592999985,0.424999992,0.477999995
Dragonfly ,0.57099998,0.372999996,0.356999993
Paycheck ,0.896000028,0.629999995,0.65200001
Deterrence ,0.291999996,0.460999995,0.38499999
The World's End ,0.380799994,0.444,0.467000002
Southland Tales ,0.662999988,0.300000012,0.335999995
Happy Feet ,0.823333323,0.569000001,0.638000011
Pride & Prejudice ,0.419499986,0.62349999,0.627499998
Soul Food ,0.804333329,0.291666667,0.512333333
The Last Witch Hunter ,0.46266667,0.687333326,0.678333322
Standard Operating Procedure ,0.576727271,0.500272724,0.688454541
Bottle Rocket ,0.499333332,0.464333336,0.49333333
This Means War ,0.368399999,0.564200008,0.560000002
Just Wright ,0.540000021,0.527999997,0.388999999
Waking Ned Devine ,0.699999988,0.469999999,0.512000024
Harold & Kumar Go to White Castle ,0.651749998,0.311250001,0.525249995
Top Gun ,0.453499995,0.660000011,0.63350001
Moms' Night Out ,0.732666651,0.380666663,0.505666673
Boyhood ,0.728999972,0.745000005,0.5
Why Did I Get Married Too? ,0.770000021,0.642999987,0.647333324
Get on Up ,0.74000001,0.593999982,0.666999996
Clueless ,0.349999994,0.333000004,0.160999998
She's the Man ,0.645666679,0.549333334,0.699000011
The Kingdom ,0.713999987,0.546999991,0.910000026
Spy Kids 2: Island of Lost Dreams ,0.665111105,0.462888887,0.386222217
Tumbleweeds ,0.312000006,0.470999986,0.426999986
The Jungle Book ,0.684749991,0.334500002,0.525000006
Fifty Shades of Black ,0.409166664,0.345999996,0.368499994
The Specialist ,0.75999999,0.561999977,0.876999974
Martian Child ,0.912,0.460000008,0.412999988
Kindergarten Cop ,0.579999998,0.615999997,0.572000012
Superbabies: Baby Geniuses 2 ,0.857500017,0.516000003,0.650500014
Joe Dirt ,0.112000003,0.5,0.236000001
A History of Violence ,0.394999987,0.657500014,0.736499995
The Conspirator ,0.238499999,0.763000011,0.613499999
The Lost Medallion: The Adventures of Billy Stone ,0.59011111,0.656333331,0.579777771
Miracle at St. Anna ,0.919499993,0.671000004,0.748999983
The Slaughter Rule ,0.232249994,0.723250002,0.579749994
Million Dollar Arm ,0.546999997,0.54180001,0.653200006
Highlander: Endgame ,0.599666675,0.483333329,0.57766668
Star Trek II: The Wrath of Khan ,0.450333336,0.597166672,0.517
The Sitter ,0.656000018,0.42899999,0.404000014
The Campaign ,0.575000008,0.697000007,0.794999997
Cheap Thrills ,0.832000002,0.73825001,0.643000007
Monty Python and the Holy Grail ,0.616,0.344499994,0.653999984
The In Crowd ,0.504333337,0.612000008,0.707333326
After the Sunset ,0.875,0.231000006,0.298000008
The Peanuts Movie ,0.675999999,0.370500002,0.378249999
Logan's Run ,0.636000007,0.82249999,0.492499992
Slums of Beverly Hills ,0.453500003,0.440499991,0.409999996
The International ,0.578250006,0.432000004,0.533250004
Invaders from Mars ,0.352749992,0.706000015,0.527499992
Black Rain ,0.375999997,0.402333329,0.375333329
Warlock: The Armageddon ,0.312000006,0.558000028,0.657000005
Furious 7 ,0.061999999,0.93900001,0.627499998
The Insider ,0.618499994,0.482999995,0.611000001
Saw ,0.316000015,0.541000009,0.518000007
Small Time Crooks ,0.477000002,0.40414285,0.455857157
Open Water ,0.676857139,0.411142857,0.513142854
One Flew Over the Cuckoo's Nest ,0.598499991,0.311000001,0.426750012
Sinister ,0.125,0.896000028,0.58099997
Project Almanac ,0.68900001,0.429000005,0.695500001
The Last King of Scotland ,0.740500003,0.612500012,0.818500012
Muppets from Space ,0.710500002,0.371000007,0.540000021
Trust ,0.872500002,0.527500004,0.745499998
Across the Universe ,0.756750003,0.463749997,0.81324999
Bad Santa ,0.256750003,0.560750008,0.407750003
The Book of Eli ,0.746333321,0.276000006,0.539666673
For Love of the Game ,0.91028572,0.578857141,0.603857138
The Mighty Macs ,0.855000019,0.837000012,0.93599999
Into the Storm ,0.22649999,0.925000012,0.606000006
Wicker Park ,0.673333327,0.383666664,0.437333335
Alvin and the Chipmunks: The Squeakquel ,0.573000014,0.561999977,0.409000009
K-PAX ,0.550999999,0.421000004,0.47299999
Cheaper by the Dozen ,0.583000004,0.342999995,0.425000012
Nothing But a Man ,0.645666679,0.549333334,0.699000011
The Happening ,0.661500007,0.5995,0.553000003
Spy Kids ,0.619749993,0.566,0.425499991
Central Intelligence ,0.696666665,0.433777779,0.740777771
The Scorpion King ,0.437499993,0.717500001,0.746000022
Enchanted ,0.88075,0.684749991,0.671250001
The Siege ,0.270999998,0.75,0.566999972
Safety Not Guaranteed ,0.828500003,0.414000005,0.836499989
A Dog of Flanders ,0.479499996,0.625,0.500499994
The Wrestler ,0.519999981,0.862999976,0.911000013
Kangaroo Jack ,0.56433334,0.394333333,0.41566667
The Pianist ,0.805999994,0.490999997,0.573000014
Underworld: Awakening ,0.550333326,0.529333333,0.613999983
The Manchurian Candidate ,0.631500006,0.419500008,0.631000012
Happy Feet 2 ,0.823333323,0.569000001,0.638000011
Walking and Talking ,0.728000005,0.412666659,0.608333329
Scary Movie 4 ,0.525999991,0.646000008,0.490333329
Infamous ,0.145999998,0.579999983,0.472000003
Saint John of Las Vegas ,0.691399992,0.307400003,0.544200003
Freddy's Dead: The Final Nightmare ,0.2963,0.552099995,0.488600001
Dreamer: Inspired by a True Story ,0.87414286,0.555000003,0.717142859
Wish I Was Here ,0.803666671,0.63166668,0.581333339
The Fault in Our Stars ,0.605666667,0.499000023,0.409333333
Absolute Power ,0.735799992,0.646799994,0.874000001
Chasing Papi ,0.291999996,0.854000002,0.455000013
Shanghai Noon ,0.541000009,0.396499991,0.513500005
Ice Age ,0.433666671,0.340833329,0.331166667
Certifiably Jonathan ,0.787,0.416333328,0.737999996
The Forest ,0.728999972,0.270000011,0.435000002
Sisters in Law ,0.772000015,0.43599999,0.718999982
Megiddo: The Omega Code 2 ,0.517999997,0.329666674,0.561333338
Detroit Rock City ,0.611666679,0.325333342,0.535999993
Two Evil Eyes ,0.530599995,0.414200005,0.496400011
Ghost World ,0.396249987,0.631249994,0.454499997
Army of Darkness ,0.233999997,0.576749995,0.547250003
Baby Mama ,0.848500013,0.388999999,0.591499999
My Boss's Daughter ,0.608999997,0.520999983,0.704500005
Queen of the Damned ,0.349333333,0.745333314,0.585333337
Raise the Titanic ,0.6602,0.593800002,0.731400001
American Sniper ,0.166999996,0.870000005,0.852999985
Napoleon Dynamite ,0.344000012,0.860000014,0.782999992
Pearl Harbor ,0.749499977,0.390500009,0.638000011
Lords of Dogtown ,0.594499975,0.341499999,0.732500017
Old Dogs ,0.456333329,0.509666671,0.438666662
Summer of Sam ,0.811999977,0.372999996,0.550000012
Capitalism: A Love Story ,0.760636365,0.532090905,0.701999989
The Phantom ,0.25999999,0.759000003,0.448000014
Marilyn Hotchkiss' Ballroom Dancing and Charm School ,0.832625002,0.602624997,0.61225
A Simple Wish ,0.757599998,0.453000006,0.464200008
About a Boy ,0.646000028,0.39199999,0.444999993
The Shallows ,0.407499999,0.333000004,0.359500006
Mortal Kombat ,0.212499999,0.756000012,0.513999999
The Terminator ,0.300250009,0.494749993,0.551500008
Mission: Impossible III ,0.362666662,0.589333336,0.527666668
Notes on a Scandal ,0.3665,0.568249997,0.498249993
Star Trek Into Darkness ,0.436166669,0.502833332,0.477666671
Terminator Genisys ,0.300250009,0.494749993,0.551500008
Soul Men ,0.762499988,0.2755,0.504999995
A Room with a View ,0.755599999,0.326999998,0.5236
The SpongeBob Movie: Sponge Out of Water ,0.698799992,0.3182,0.393599996
Clash of the Titans ,0.373749997,0.780249998,0.658500001
The Boondock Saints II: All Saints Day ,0.775999993,0.272750001,0.587250009
The Lucky Ones ,0.748999993,0.391333342,0.627666672
Into the Blue ,0.55750002,0.178499997,0.289000005
Fantastic Four ,0.760499984,0.487999991,0.606999978
August Rush ,0.485333333,0.640666664,0.512333333
Meet the Deedles ,0.754999995,0.539499998,0.596499979
Pride and Prejudice and Zombies ,0.350999991,0.63166666,0.556666662
Collateral Damage ,0.194000006,0.635749996,0.403000001
Clerks II ,0.5,0.578999996,0.509000003
Severance ,0.331428566,0.589142859,0.569428576
Hotel for Dogs ,0.566333334,0.540000002,0.469333331
Kiss Kiss Bang Bang ,0.615999997,0.881999999,0.685000002
Beverly Hills Cop ,0.471000001,0.561499983,0.677000016
Happy Christmas ,0.97299999,0.66233333,0.787666678
The Replacements ,0.400999993,0.519499987,0.5
Boys Don't Cry ,0.274750005,0.583749987,0.2905
The Cable Guy ,0.583000004,0.306000009,0.489999995
My Life in Ruins ,0.356999997,0.564250007,0.364500001
In Good Company ,0.880400002,0.396200001,0.681799984
A Knight's Tale ,0.721499979,0.370500013,0.585499987
The Bourne Legacy ,0.791999996,0.528999984,0.827000022
Major Dundee ,0.684000015,0.548999995,0.90200001
A Nightmare on Elm Street 4: The Dream Master ,0.589111102,0.479222218,0.511777772
The Untouchables ,0.510500014,0.438999996,0.641500026
Bridge of Spies ,0.442499995,0.504999995,0.524499983
A Nightmare on Elm Street 2: Freddy's Revenge ,0.284199996,0.672199994,0.445999998
Akeelah and the Bee ,0.540999979,0.571999997,0.360499993
21 Grams ,0.578000009,0.333000004,0.25999999
Brothers ,0.844000012,0.333499998,0.57100001
How to Train Your Dragon 2 ,0.673000008,0.709999993,0.691249996
The Jacket ,0.656000018,0.301999986,0.381999999
Larry Crowne ,0.740500003,0.583000004,0.783999979
The Deep End of the Ocean ,0.482833338,0.385333334,0.536833346
Scream 3 ,0.216499999,0.881999999,0.526999995
Deep Impact ,0.479500011,0.678499997,0.716500014
Nerve ,0.230999999,0.740500003,0.285500005
Imaginary Heroes ,0.75,0.614999995,0.595499992
The Running Man ,0.64180001,0.658599997,0.616400003
Why Did I Get Married? ,0.770000021,0.642999987,0.647333324
The Barbarians ,0.323000014,0.896000028,0.713
Ice Age: The Meltdown ,0.461571434,0.385999997,0.369857143
